id,name,host_since,host_listings_count,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified
41122913,Ciara,2015-08-11,2,"Seattle, Washington, United States",within a few hours,0.8,1,t,t,t
41178788,Ronda,2015-08-11,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41193990,Julia,2015-08-11,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41208377,Brad,2015-08-11,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,f
41209589,Dan,2015-08-11,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41222154,Evette,2015-08-12,1,"Seattle, Washington, United States",N/A,,,f,t,f
41319913,Cousin,2015-08-12,1,"Seattle, Washington, United States",within an hour,1,1,t,t,f
41322124,Carla,2015-08-12,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41323391,Ivy,2015-08-12,1,,N/A,,,f,t,f
41336393,Tara,2015-08-13,1,"Seattle, Washington, United States",within a day,1,,f,t,t
41379323,E,2015-08-13,7,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41392507,Tommy And Elise,2015-08-13,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
41402752,Kendall,2015-08-13,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41431805,Meeka And Tony,2015-08-14,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41487433,Jose,2015-08-14,1,US,N/A,,,f,t,t
41487915,Eric,2015-08-14,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41500170,Joshua,2015-08-14,1,"Seattle, Washington, United States",N/A,,,f,t,f
41612343,Emily,2015-08-16,1,,within a day,0.5,1,f,t,f
41667612,Nathan,2015-08-16,1,US,N/A,,,f,t,f
41736327,Lizanne,2015-08-17,1,"Seattle, Washington, United States",within an hour,1,,f,t,t
41775435,Mehrit,2015-08-18,3,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41823177,Phuc,2015-08-18,1,US,within a day,0.75,1,f,t,f
41846073,Pamela,2015-08-18,1,US,within a few hours,0.67,1,f,t,f
41879983,Rebecca,2015-08-19,1,,within a few hours,1,1,f,t,f
41920475,Patrick,2015-08-19,1,"Seattle, Washington, United States",N/A,,,f,t,t
41925688,Caitlin,2015-08-19,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
41935728,Shane,2015-08-19,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
41958382,Mae,2015-08-19,1,"Seattle, Washington, United States",within an hour,0.67,1,f,t,f
41969815,Brian,2015-08-20,1,"Seattle, Washington, United States",N/A,,,f,t,t
42046981,Alan,2015-08-20,2,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
42047742,Colt,2015-08-20,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42050147,Alex,2015-08-20,1,US,N/A,,,f,t,f
42063487,Cindy,2015-08-20,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42146727,Alison And Crai,2015-08-21,1,US,within an hour,1,1,f,t,f
42273230,Madeleine,2015-08-23,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
42305353,Matt,2015-08-23,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
42317546,William,2015-08-23,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42393640,Jonelle,2015-08-24,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
42415214,Jay,2015-08-24,1,"Seattle, Washington, United States",within an hour,1,,f,t,t
42419614,Chase,2015-08-24,1,US,within an hour,1,1,f,t,f
42436525,William,2015-08-25,1,"Seattle, Washington, United States",within a few hours,0.89,1,f,t,t
42446972,Laura,2015-08-25,1,"Seattle, Washington, United States",within a few hours,0.93,1,f,t,f
42494222,Aaron,2015-08-25,1,"Seattle, Washington, United States",N/A,,,f,t,f
42509172,Kelly,2015-08-25,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
42515980,,,,,N/A,,,,,
42518664,Ryan,2015-08-25,1,US,within an hour,1,1,f,t,t
42529996,Jones,2015-08-25,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
42532112,Wendy,2015-08-25,1,"Seattle, Washington, United States",N/A,,,f,t,f
42537846,Eric,2015-08-25,17,"Seattle, Washington, United States",within an hour,0.99,1,f,t,t
42591641,Asher,2015-08-26,1,US,within an hour,1,1,f,t,f
42607918,Carla,2015-08-26,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42608911,Jared,2015-08-26,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
42612839,Leela,2015-08-26,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
42627942,Hannah,2015-08-26,3,"Seattle, Washington, United States",within a few hours,0.88,1,f,t,f
42640004,Rebecca,2015-08-26,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
42645036,Loubna,2015-08-27,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42693473,Bryan,2015-08-27,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
42719719,Julia & Bjarni,2015-08-27,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42724337,Magdalena,2015-08-27,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,t
42782914,Kriston,2015-08-28,1,"Seattle, Washington, United States",within a day,1,,f,t,t
42865055,Brooks,2015-08-29,1,"Seattle, Washington, United States",within a day,0.89,1,f,t,t
42873852,Melissa,2015-08-30,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42931551,Todd & Chris,2015-08-30,1,"Seattle, Washington, United States",N/A,,,f,t,t
42931985,Josh,2015-08-30,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
42940083,Rick,2015-08-30,1,"Seattle, Washington, United States",within an hour,0.9,1,f,t,t
42941938,Sandra,2015-08-30,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
42966608,Alessandro,2015-08-31,1,US,within an hour,1,,f,t,f
43014741,Chelsy,2015-08-31,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
43022479,Leith,2015-08-31,1,"Seattle, Washington, United States",N/A,,,f,t,f
43039185,Anette,2015-08-31,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
43053036,Andrew,2015-09-01,1,US,within an hour,1,1,f,t,t
43121592,Brooke,2015-09-01,1,"Seattle, Washington, United States",within a day,1,,f,t,f
43124221,Khristy,2015-09-01,1,US,N/A,,,f,t,f
43134999,Eugene,2015-09-01,1,"Seattle, Washington, United States",N/A,,,f,t,t
43137237,LeRoy,2015-09-01,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
43141994,Gavin,2015-09-02,1,"Kenilworth, Illinois, United States",N/A,,,f,t,t
43144386,Lawrence,2015-09-02,1,US,within a day,0.67,1,f,t,f
43220022,Jordan,2015-09-02,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,t
43225269,Holly,2015-09-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
43226056,Tony,2015-09-02,1,"Seattle, Washington, United States",N/A,,,f,t,t
43229398,Camellia,2015-09-03,2,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
43281593,Ann,2015-09-03,1,US,within an hour,1,,f,t,f
43423039,Suzanne,2015-09-05,1,"Seattle, Washington, United States",within a day,0.6,1,f,t,f
43483497,Sumie,2015-09-06,1,US,within an hour,1,1,f,t,t
43526078,Jeremy,2015-09-06,1,US,N/A,,,f,t,f
43606065,Maureen,2015-09-07,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
43608606,George,2015-09-07,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
43625956,Jessica,2015-09-07,1,US,within a few hours,1,1,f,t,t
43689477,Sarah,2015-09-08,1,"Seattle, Washington, United States",N/A,,,f,t,f
43770930,Mike,2015-09-09,1,"Seattle, Washington, United States",N/A,,1,f,t,f
43795299,Rob And Ann,2015-09-09,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
43798906,Terry,2015-09-09,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
43818412,Gayne,2015-09-09,1,US,within a day,1,1,f,t,f
43868016,Chris,2015-09-10,1,"Seattle, Washington, United States",within a few hours,1,,f,t,f
43898988,Harley,2015-09-10,1,"Seattle, Washington, United States",N/A,,,f,t,t
43954674,Brian,2015-09-11,3,"Seattle, Washington, United States",within a day,0.67,1,f,t,t
43958809,Brett,2015-09-11,1,"Seattle, Washington, United States",within a day,0.5,1,f,t,f
43963978,Dick,2015-09-11,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
44092821,Kristin,2015-09-13,1,"Seattle, Washington, United States",N/A,,,f,t,t
44101586,Regina,2015-09-13,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
44110991,Haley,2015-09-13,1,"Seattle, Washington, United States",N/A,,,f,t,f
44157998,Yasmeen,2015-09-14,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
44186779,Margaret,2015-09-14,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
44207072,YingYing,2015-09-14,1,"Seattle, Washington, United States",within a few hours,0.75,,f,t,t
44222821,Tracey,2015-09-15,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,f
44299760,Gebran,2015-09-15,1,US,N/A,,,f,t,f
44299926,Matthew,2015-09-15,1,"Seattle, Washington, United States",within a day,1,,f,t,f
44312115,Kevin,2015-09-16,2,US,within an hour,0.9,1,f,t,t
44340751,Susan,2015-09-16,1,"Prescott Valley, Arizona, United States",within an hour,1,1,f,t,f
44360796,Kj,2015-09-16,1,"Calgary, Alberta, Canada",within an hour,1,1,f,t,t
44468692,Maneesh,2015-09-17,1,US,N/A,,,f,t,f
44470118,Michelle,2015-09-18,1,US,N/A,,,f,t,f
44510434,Bill,2015-09-18,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
44528586,Therese,2015-09-18,1,"Seattle, Washington, United States",within an hour,1,,f,t,t
44623605,Connor,2015-09-19,1,US,within a few hours,0.89,1,f,t,f
44767474,Whitney,2015-09-21,1,"Seattle, Washington, United States",within a few hours,0.75,,f,t,t
44772726,Dan,2015-09-21,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
44785869,Abby,2015-09-21,1,US,within a day,1,,f,t,f
44801828,Kelli,2015-09-22,1,US,within an hour,1,1,f,t,t
44846373,Kevin,2015-09-22,1,"Seattle, Washington, United States",within a day,1,1,f,t,f
44891644,Taylor,2015-09-23,3,US,within a few hours,0.89,1,f,t,f
44977814,Lisa,2015-09-24,1,US,N/A,,,f,t,f
45025312,Valerie,2015-09-24,1,"Seattle, Washington, United States",within a day,1,,f,t,f
45032290,Michael,2015-09-24,1,"Seattle, Washington, United States",within a few hours,1,,f,t,f
45036461,Justin,2015-09-24,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
45082636,Lita,2015-09-25,1,US,N/A,,,f,t,t
45084253,Campbell,2015-09-25,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
45092482,Ellen,2015-09-25,3,"Seattle, Washington, United States",within an hour,1,1,f,t,t
45096683,Terri,2015-09-25,1,US,within an hour,0.9,1,f,t,f
45189332,Shawn,2015-09-27,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
45242470,Ryan And Sara,2015-09-27,1,"Seattle, Washington, United States",N/A,,,f,t,f
45313817,Nicholas,2015-09-28,1,"Seattle, Washington, United States",N/A,,,f,t,t
45328434,Kerry,2015-09-29,1,US,within an hour,1,1,f,t,f
45437387,Jon,2015-09-30,1,"Seattle, Washington, United States",within a day,0.5,1,f,t,f
45479019,Leif,2015-09-30,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
45544717,Annie,2015-10-01,1,US,N/A,,,f,t,f
45599307,Jim,2015-10-02,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
45601796,Mike,2015-10-02,1,"Seattle, Washington, United States",within a few hours,0.8,1,f,t,t
45617021,Kurt,2015-10-02,1,"Seattle, Washington, United States",within a few hours,0.8,1,f,t,t
45697001,Nicholas,2015-10-04,1,"Los Angeles, California, United States",N/A,,,f,t,f
45781945,Wesley,2015-10-05,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
45787692,Melissa,2015-10-05,1,"Seattle, Washington, United States",N/A,,,f,t,f
45834046,Daniel,2015-10-05,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
45859720,Brad,2015-10-05,1,US,within an hour,1,1,f,t,f
45917623,Rah,2015-10-06,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
45960572,Brent,2015-10-07,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
46005243,Sam,2015-10-07,2,US,within an hour,1,1,f,t,f
46019955,Janny,2015-10-07,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
46041428,Tom,2015-10-08,1,"Burien, Washington, United States",within a day,1,1,f,t,t
46042257,Josh,2015-10-08,1,US,within an hour,1,1,f,t,f
46108145,Mary,2015-10-08,1,US,within a few hours,1,1,f,t,f
46243391,Taher,2015-10-10,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
46246090,Christopher,2015-10-10,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
46308811,Barbara,2015-10-11,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
46318353,John,2015-10-11,4,"Seattle, Washington, United States",N/A,,,f,t,f
46325167,Dereck,2015-10-11,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
46337971,Sarah,2015-10-12,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
46390650,FLORENCE,2015-10-12,1,"Seattle, Washington, United States",N/A,,,f,t,t
46422666,Michael,2015-10-12,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
46423635,Tamara,2015-10-12,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
46428878,Curtis,2015-10-13,1,US,within a few hours,1,1,f,t,f
46478451,Danielle,2015-10-13,1,"Seattle, Washington, United States",within a few hours,1,,f,t,f
46498552,Valerie,2015-10-13,1,"Seattle, Washington, United States",N/A,,,f,t,f
46564179,Terrell,2015-10-14,1,"Seattle, Washington, United States",within an hour,1,,f,t,t
46566046,Glen,2015-10-14,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
46577793,Katie,2015-10-14,1,US,within an hour,1,1,f,t,f
46590482,Khanie,2015-10-14,1,US,N/A,,,f,t,f
46595747,Matthew,2015-10-14,1,"Sammamish, Washington, United States",within a day,0.91,1,f,t,t
46619432,Michael,2015-10-15,1,"Seattle, Washington, United States",within a day,1,1,f,t,f
46642481,Conor,2015-10-15,1,"Seattle, Washington, United States",within a day,1,1,f,t,f
46675077,Susanna,2015-10-16,1,"Seattle, Washington, United States",within a day,1,1,f,t,f
46678624,Jane,2015-10-16,1,"Spokane, Washington, United States",within an hour,1,1,f,t,t
46719179,Aja,2015-10-16,1,US,within a day,0.5,,f,t,f
46795487,Alex,2015-10-17,1,"Shoreline, Washington, United States",within an hour,0.8,1,f,t,f
46798170,Kevin,2015-10-17,1,"Seattle, Washington, United States",within a day,0.5,,f,t,f
46865668,Megan,2015-10-18,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
46954097,Nell & Andreas,2015-10-19,1,"Seattle, Washington, United States",within an hour,0.67,1,f,t,f
47064683,Brook And Cat,2015-10-20,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
47106886,Florence,2015-10-21,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
47151070,Jennifer,2015-10-21,1,"Seattle, Washington, United States",N/A,,,f,t,f
47266156,Daniel,2015-10-23,1,"Seattle, Washington, United States",within a day,1,1,f,t,f
47267675,Tyler,2015-10-23,1,"Seattle, Washington, United States",N/A,,,f,t,f
47332984,Keith,2015-10-24,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
47394683,Caren,2015-10-25,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
47402064,Kathryn,2015-10-25,1,US,within a day,0.8,1,f,t,f
47418921,Alex,2015-10-25,1,US,within an hour,1,1,f,t,f
47428920,Kevin,2015-10-25,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
47432674,Vicki,2015-10-26,1,US,within a few hours,1,,f,f,f
47477765,Shirley,2015-10-26,1,US,N/A,,,f,t,f
47573170,Kristin,2015-10-27,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
47588576,Will,2015-10-27,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
47593725,Kelly,2015-10-27,2,"Seattle, Washington, United States",within a day,0.7,1,f,t,t
47638002,Devon,2015-10-28,1,,within a day,1,1,f,t,f
47653354,Lulsged,2015-10-28,1,"Seattle, Washington, United States",within a day,1,1,f,t,f
47795073,Brotherton,2015-10-30,1,US,N/A,,,f,t,f
47836649,Francesca,2015-10-31,1,"Seattle, Washington, United States",within a day,0.7,1,f,t,t
47929873,Brent,2015-11-01,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
47930029,Posy,2015-11-01,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
47941400,Tony,2015-11-01,1,US,within a few hours,1,1,f,t,f
47978936,Jim,2015-11-02,1,US,within a few hours,0.83,1,f,t,t
48010503,Jared,2015-11-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
48025941,Lauren,2015-11-02,1,US,within an hour,1,1,f,t,f
48088339,Maja,2015-11-03,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
48196470,Jeremiah,2015-11-04,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
48203627,Lihua,2015-11-04,1,"Seattle, Washington, United States",within an hour,1,,f,t,f
48253149,Travis,2015-11-05,1,"Seattle, Washington, United States",a few days or more,0.33,,f,t,t
48273510,Greg,2015-11-05,3,"Seattle, Washington, United States",within an hour,1,1,f,t,t
48334442,Bre,2015-11-06,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
48345118,Cynthia,2015-11-06,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,f
48414763,Blake,2015-11-07,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
48416955,Jennifer,2015-11-07,1,"Seattle, Washington, United States",within an hour,0.89,1,f,t,t
48441443,Savannah,2015-11-07,3,US,within a day,0.6,1,f,t,t
48486517,Stanley,2015-11-08,1,"Seattle, Washington, United States",N/A,,,f,t,f
48509183,Amiee,2015-11-08,1,US,within a few hours,0.91,1,f,t,f
48604323,Matt And Amy,2015-11-09,2,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
48610456,Jane,2015-11-09,1,US,within a day,1,,f,t,f
48638331,Sharayah,2015-11-10,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
48784263,Garrett And Cody,2015-11-11,1,US,N/A,,,f,t,f
48789316,Rodney,2015-11-11,1,US,within a few hours,1,1,f,t,f
48792894,Preston,2015-11-11,1,US,N/A,,,f,t,t
48823771,Harry,2015-11-12,1,US,N/A,,,f,f,f
48891432,Pauline,2015-11-12,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
48964209,Kara,2015-11-13,1,US,within a day,0.88,1,f,t,f
49026546,Nina,2015-11-14,1,US,N/A,,,f,t,f
49123244,Charlie,2015-11-15,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,f
49182357,Colleen,2015-11-16,1,US,within a few hours,1,1,f,t,f
49196596,Tony,2015-11-16,1,"Seattle, Washington, United States",a few days or more,0.33,,f,t,f
49220862,Timothy,2015-11-16,1,US,within a few hours,1,,f,t,f
49259789,Khaled,2015-11-17,1,US,within a few hours,1,1,f,t,f
49265281,Tyler,2015-11-17,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
49275349,Ash,2015-11-17,1,"Seattle, Washington, United States",within an hour,0.9,1,f,t,t
